site,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate,normalized_alexa_rank,normalized_total_sites_linked_in,train_mask,test_mask,unlabel_mask,label,class_factorized
ibrahim.foundation,0.06805021045274055,0.1074074074074074,0.04922566371681416,4.601380292196791e-05,0.542,1.2826385648362751e-06,0.33439951598931567,False,False,True,9,9
jesuswasnotajew.org,0.7177710787799707,0.037037037037037035,0.0,3.351998888355278e-06,0.0,3.6826237795875335e-08,0.15981867559651164,False,False,True,9,9
jaysonblair.com,0.09365725288579357,0.0,0.0,2.1330902016806315e-06,0.0,9.063427471142064e-07,0.12969406394838032,False,False,True,9,9
santiagotimes.cl,0.04632451577512833,0.07037037037037036,0.02986725663716814,0.000161200673812722,0.517,1.928105091656332e-06,0.41795864783161923,False,False,True,9,9
lbpost.com,0.0015061037897602363,0.05185185185185184,0.029037610619469027,0.0004653183911380463,0.7929999999999999,6.208766920844669e-05,0.48861197650674826,False,False,True,9,9
buzzflash.com,0.08532568265200892,0.040740740740740744,0.03290929203539823,0.0006969110416062291,0.8640000000000001,1.0039869922001302e-06,0.5155341275726874,False,False,True,9,9
stotan.org,0.09365725288579357,0.0,0.0,3.0472717166866163e-06,0.0,9.063427471142064e-07,0.15346629362220784,False,False,True,9,9
collinselementary.org,0.09365725288579357,0.0,0.0,6.094543433373233e-07,0.0,9.063427471142064e-07,0.046197957703660496,False,False,True,9,9
uawire.org,0.2504359047051484,0.037037037037037035,0.02959070796460177,6.643052342376824e-05,0.8,2.803198609159642e-07,0.3588742508702829,False,False,True,9,9
peta.org,0.0017046573644316932,0.06296296296296296,0.034292035398230086,0.0021797134589459366,0.728,5.484536548926318e-05,0.5915340217080114,False,False,True,9,9
cryptoleak.io,0.09365725288579357,0.0,0.0,6.094543433373233e-07,0.0,9.063427471142064e-07,0.046197957703660496,False,False,True,9,9
noozsaurus.com,0.4055968131776636,0.07407407407407407,0.0,4.570907575029925e-06,0.0,1.372550537650232e-07,0.1804903664887513,False,False,True,9,9
usobserver.com,0.31644298014305033,0.037037037037037035,0.0,4.0528713831931996e-05,0.0,2.0231170150723696e-07,0.32593963954266275,False,False,True,9,9
out.com,0.004398336308358946,0.08518518518518517,0.027378318584070797,0.0006356608801008282,0.732,2.1199703249188532e-05,0.5094028636159491,False,False,True,9,9
gatestoneinstitute.org,0.006457018442723709,0.05555555555555555,0.04065265486725664,0.000545766364458573,0.8059999999999999,1.4410869423840745e-05,0.4992405223590158,True,False,False,mixed,1
arizonensis.org,0.17316700163216658,0.07407407407407407,0.03263274336283186,5.088943766866649e-05,0.0,4.4719225977644176e-07,0.34111205860005267,False,False,True,9,9
wtc7.net,0.25003889121315204,0.1111111111111111,0.0,0.0004196093153877471,0.0,2.8091366430681264e-07,0.4817205577361829,False,False,True,9,9
macarthurmemorial.org,0.311278433082622,0.07407407407407407,0.0,3.4738897570227424e-05,0.0,2.0722224285775954e-07,0.31566556386814687,False,False,True,9,9
cityofnb.ca,0.14690323388515306,0.07407407407407407,0.021017699115044246,1.4017449896758435e-05,0.546,5.438867913712534e-07,0.2551772816194701,False,False,True,9,9
medicalnewstoday.com,6.040898852032538e-05,0.13148148148148148,0.04922566371681416,0.003954749233915891,0.386,0.0015478941037329408,0.6312387513327626,False,False,True,9,9
organdonation.com,0.0387059589205766,0.19629629629629627,0.11310840707964602,1.3407995553421111e-05,0.154,2.326050918108426e-06,0.25221459100383264,False,False,True,9,9
thisnation.com,0.09365725288579357,0.0,0.0,9.29417873589418e-05,0.0,9.063427471142064e-07,0.38125628859079763,False,False,True,9,9
washingtontimes.com,0.0006492327262370473,0.04925925925925926,0.0351216814159292,0.006150613232960267,0.7859999999999999,0.000144144059898134,0.6606735047573656,False,False,True,9,9
christianheritagefellowship.com,0.09365725288579357,0.0,0.0,7.922906463385203e-06,0.0,9.063427471142064e-07,0.21715071528728802,False,False,True,9,9
whotv.com,0.014017788714458324,0.06296296296296296,0.03816371681415929,0.0003330667986338472,0.665,6.587619670249223e-06,0.4663257739801339,False,False,True,9,9
inc.com,0.00016699104888641883,0.05222222222222222,0.03125,0.004717786071774219,0.7559999999999999,0.0005604445117438977,0.6429972302951483,False,False,True,9,9
searchlight-germany.blogspot.com,0.09365725288579357,0.0,0.0,1.3712722725089773e-05,0.0,9.063427471142064e-07,0.25371239705895526,False,False,True,9,9
placesjournal.org,0.02885404898035715,0.05925925925925926,0.03125,2.1026174845137654e-05,0.346,3.1522320389365263e-06,0.2822013544860136,True,False,False,high,0
louisproyect.org,0.01490256966725137,0.2148148148148148,0.21736725663716813,5.485089090035909e-05,0.427,6.190947846157584e-06,0.3461083124662762,False,False,True,9,9
newslegit.com,0.09365725288579357,0.0,0.0,3.0472717166866163e-06,0.0,9.063427471142064e-07,0.15346629362220784,False,False,True,9,9
profam.org,0.16919443162119274,0.07407407407407407,0.0,6.185961584873832e-05,0.0,4.5989103311426137e-07,0.3541228644864704,True,False,False,low,2
wikr.com,0.09365725288579357,0.0,0.0,2.437817373349293e-06,0.0,9.063427471142064e-07,0.13859387311098148,False,False,True,9,9
powerlineblog.com,0.002826110431939253,0.07407407407407407,0.06111725663716814,0.0012225654127346706,0.498,3.304526410286522e-05,0.552994445642839,True,False,False,high,0
economistsview.typepad.com,0.041583580893114584,0.04814814814814815,0.02654867256637168,0.0005603932686986687,0.857,2.1586052619761473e-06,0.5010032582129459,False,False,True,9,9
en.mercopress.com,0.026231362305109595,0.04444444444444444,0.028484513274336282,0.00046227111942135973,0.835,3.476764190442305e-06,0.4881740671490257,False,True,False,high,0
poynter.org,0.0023859209031864945,0.05555555555555555,0.03290929203539823,0.001776864137999966,0.77,3.9158976255959076e-05,0.577914627300508,True,False,False,high,0
areomagazine.com,0.022960847763823143,0.04444444444444444,0.034292035398230086,1.7978903128451035e-05,0.8059999999999999,3.985328510216541e-06,0.27176609478015074,False,False,True,9,9
quadrant.org.au,0.063933876414823,0.06666666666666667,0.053373893805309734,0.00022275556248979166,0.63,1.3712502011833185e-06,0.43951478508195835,True,False,False,mixed,1
triadconservative.com,0.09365725288579357,0.0,0.0,3.0472717166866163e-06,0.0,9.063427471142064e-07,0.15346629362220784,False,False,True,9,9
candidateswithacontract.com,0.09365725288579357,0.0,0.0,9.14181515005985e-07,0.0,9.063427471142064e-07,0.07322203057020393,False,False,True,9,9
theskimm.com,0.004758823435203493,0.05925925925925926,0.02986725663716814,0.00020355775067466597,0.648,1.9586734955616713e-05,0.4335079740073737,False,True,False,high,0
theguardiansofdemocracy.com,0.02752205419782061,0.04814814814814815,0.04618362831858407,1.5541085755101742e-05,0.868,3.309323983536988e-06,0.26205446602557103,True,False,False,high,0
abc15.com,0.002786680689044591,0.06296296296296296,0.03871681415929203,0.0008599400784489632,0.748,3.351414280998002e-05,0.5295441951675607,False,False,True,9,9
aljazeera.com,0.00020857491075157303,0.06444444444444444,0.04424778761061947,0.0058038337116013295,0.622,0.00044873941880127846,0.6568056235460102,False,False,True,9,9
browardpalmbeach.com,0.020854306725374836,0.07037037037037036,0.04618362831858407,0.000582638352230481,0.602,4.3973543150741925e-06,0.5035977837283312,False,False,True,9,9
humanism.org.uk,0.06830804912777381,0.037037037037037035,0.03014380530973451,0.0001724755791644625,0.8640000000000001,1.2774435426943313e-06,0.4224645347167776,False,False,True,9,9
idahostatesman.com,0.005333036626859485,0.05555555555555555,0.03595132743362832,0.0009714702232796933,0.7290000000000001,1.7467765368405955e-05,0.5376719700912951,False,True,False,high,0
eurasianet.org,0.010244521536928295,0.06296296296296296,0.028761061946902654,0.0006990441318079098,0.647,9.048448387909307e-06,0.5157378155510622,False,False,True,9,9
carefree.org,0.4098548507809009,0.037037037037037035,0.0,5.149889201200382e-05,0.0,1.3485607408475221e-07,0.3419055151672551,False,False,True,9,9
defenseindustrydaily.com,0.0584555772434751,0.037037037037037035,0.022123893805309734,0.00040863913720767526,0.703,1.5085371689169885e-06,0.47995490310431616,False,False,True,9,9
bestewallet.com,0.09365725288579357,0.0,0.0,0.0,0.0,9.063427471142064e-07,0.0,False,False,True,9,9
themusicchannellive.com,0.09365725288579357,0.0,0.0,6.094543433373233e-07,0.0,9.063427471142064e-07,0.046197957703660496,False,False,True,9,9
annahar.com,0.0016958535738566382,0.06296296296296296,0.03926991150442478,0.00031813516722208274,0.665,5.5130558119402666e-05,0.463268777085819,False,False,True,9,9
people.com.cn,0.00016614813276753058,0.13333333333333333,0.038993362831858405,0.011597001972194257,0.3879999999999999,0.0005632866771083001,0.7029423136054204,False,False,True,9,9
parliament.uk,0.0022531147857883216,0.07037037037037036,0.03484513274336283,0.0033833857870371503,0.705,4.1472561526902144e-05,0.6208387350211384,False,False,True,9,9
cis.org,0.01654550684031113,0.04814814814814815,0.03235619469026549,0.0005293110971884653,0.826,5.5669021071979035e-06,0.4972000702149781,True,False,False,low,2
theopportunityinstitute.org,0.09365725288579357,0.0,0.0,4.875634746698586e-06,0.0,9.063427471142064e-07,0.18479183081464198,False,False,True,9,9
jellypages.com,0.030952160857616574,0.0962962962962963,0.05033185840707965,0.0005031045604249603,0.382,2.932208031681968e-06,0.49381571714734784,False,False,True,9,9
mochimachine.org,0.09365725288579357,0.0,0.0,1.1884359695077803e-05,0.0,9.063427471142064e-07,0.2441747881538315,False,False,True,9,9
ac2012.com,0.28289201523355473,0.037037037037037035,0.0,1.462690424009576e-05,0.0,2.3741358958876204e-07,0.25801386138484594,False,False,True,9,9
pix11.com,0.004966461772489634,0.04814814814814815,0.0331858407079646,0.0005180361918367248,0.775,1.8763950635077228e-05,0.49576502269978284,False,False,True,9,9
massbible.org,0.1778773105618607,0.037037037037037035,0.0,1.9807266158463008e-05,0.0,4.328702117262622e-07,0.2782210935021749,False,False,True,9,9
colorofchange.org,0.003178355712288003,0.06666666666666667,0.02820796460176991,0.00023311628632652616,0.484,2.9372709558526443e-05,0.4425448325143224,False,False,True,9,9
aviation-business-gazette.com,0.06212291796206484,0.037037037037037035,0.022400442477876106,1.5236358583433083e-05,0.875,1.4139539696727959e-06,0.2607346295407552,False,False,True,9,9
sookton.com,0.09365725288579357,0.0,0.0,4.875634746698586e-06,0.0,9.063427471142064e-07,0.18479183081464198,False,False,True,9,9
capecod.com,0.018642401172065497,0.05925925925925926,0.017422566371681415,7.770542877550871e-05,0.731,4.930206474895426e-06,0.36932280194411843,False,False,True,9,9
ronpaulinstitute.org,0.011373092562773133,0.06296296296296296,0.04286504424778761,0.00035622606368066546,0.6859999999999999,8.141269392733722e-06,0.47080612254843296,True,False,False,mixed,1
journaldemontreal.com,0.0013613095320045415,0.07037037037037036,0.05918141592920354,0.0006530303288859419,0.659,6.870106566235522e-05,0.5111996265631896,False,False,True,9,9
abcnews4.com,0.00984947484920933,0.05925925925925926,0.03622787610619469,0.00026176064046338034,0.775,9.415120144826185e-06,0.450269056366076,False,False,True,9,9
nvdems.com,0.16270407116309968,0.07407407407407407,0.027101769911504425,3.0472717166866165e-05,0.0,4.819723886771917e-07,0.3069325872444157,False,False,True,9,9
thevoodle.com,0.06200416044664814,0.07777777777777778,0.06609513274336283,1.1579632523409142e-05,0.529,1.4168415162889945e-06,0.24244353329794294,False,False,True,9,9
mediacircus.com,0.7435979350053604,0.037037037037037035,0.0,1.3712722725089773e-05,0.0,3.2294245183471704e-08,0.25371239705895526,False,True,False,mixed,1
gaps.com,0.01628691890650552,0.07037037037037036,0.041758849557522126,2.0111993330131668e-05,0.688,5.6567744743731715e-06,0.27923866387037605,False,False,True,9,9
chartramblings.blogspot.com,0.4470515215619348,0.037037037037037035,0.0,1.0055996665065834e-05,0.0,1.1584274724110718e-07,0.23304070616671557,False,False,True,9,9
ihypocrite.net,0.09365725288579357,0.0,0.0,3.351998888355278e-06,0.0,9.063427471142064e-07,0.15981867559651164,True,False,False,low,2
sfpride.org,0.05681432590265311,0.06296296296296296,0.02765486725663717,0.00013468940987754844,0.556,1.554821262235579e-06,0.4059831507426552,False,False,True,9,9
barenakedislam.com,0.030899338114166244,0.04814814814814815,0.03788716814159292,0.0003105169879303662,0.677,2.9373807646879052e-06,0.46165334258947577,False,True,False,low,2
lifehacker.com,0.00017804261577850937,0.05333333333333333,0.030973451327433628,0.006635738890256776,0.677,0.0005256687473103162,0.6657334220274388,False,False,True,9,9
thetakeout.com,0.0036199501012389086,0.06666666666666667,0.036780973451327435,3.0472717166866165e-05,0.583,2.5778227514714916e-05,0.3069325872444157,False,False,True,9,9
layalina.com,0.0020421047840266274,0.05925925925925926,0.03871681415929203,6.978252231212351e-05,0.691,4.576738799431201e-05,0.36215520503287774,False,False,True,9,9
libertyhangout.org,0.11912043763455633,0.07407407407407407,0.03982300884955752,2.7120718278510886e-05,0.4,6.925828951607261e-07,0.2991656591439659,True,False,False,mixed,1
airwars.org,0.2634586777699324,0.037037037037037035,0.0,3.4129443226890104e-05,0.0,2.618341590440648e-07,0.31448589476302224,True,False,False,high,0
justiceforbreonna.org,0.010443637055679012,0.05925925925925926,0.025165929203539824,2.437817373349293e-06,0.524,8.874149071332803e-06,0.13859387311098148,False,False,True,9,9
business2community.com,0.0010048496710613503,0.04814814814814815,0.02959070796460177,0.0015605078461152163,0.8420000000000001,9.310299630279019e-05,0.5692609291771404,False,True,False,high,0
asx.com.au,0.0007607786259699272,0.11666666666666665,0.061670353982300884,0.0009385596887394778,0.479,0.00012299842705244094,0.5353749485744208,False,False,True,9,9
internationalviewpoint.org,0.048400337203910494,0.12962962962962962,0.056969026548672565,0.0001977679344129614,0.462,1.841394752131633e-06,0.4315847703766624,False,False,True,9,9
uproxx.com,0.001255945017143509,0.05555555555555555,0.03125,0.0015858002013637153,0.664,7.447200469635794e-05,0.5703325094224171,True,False,False,high,0
lobbyit.com,0.3705822649137383,0.037037037037037035,0.0,4.266180403361263e-06,0.0,1.5907285808928947e-07,0.1758920216520408,False,False,True,9,9
carolinajournal.com,0.07888720836390074,0.06296296296296296,0.04314159292035398,0.0001651621270444146,0.65,1.0935724472912753e-06,0.41957673727080685,False,False,True,9,9
robertreich.org,0.06709172116821806,0.05185185185185184,0.04452433628318584,0.00035074097459062955,0.607,1.30230064860639e-06,0.46977188441586454,False,False,True,9,9
martialtalk.com,0.06993403432110927,0.15555555555555556,0.03595132743362832,7.039197665546083e-05,0.79,1.2455651192562639e-06,0.36273477011509586,False,False,True,9,9
allsides.com,0.0032099182380730413,0.06666666666666667,0.07439159292035398,7.892433746218337e-05,0.5529999999999999,2.9082980736474498e-05,0.37036017019289835,False,False,True,9,9
tipolitics.com,0.09365725288579357,0.0,0.0,1.2189086866746465e-06,0.0,9.063427471142064e-07,0.09239591540732099,False,False,True,9,9
baumanfoundation.org,0.3817401328941553,0.1111111111111111,0.0,3.0472717166866163e-06,0.0,1.5168581826006686e-07,0.15346629362220784,False,False,True,9,9
beheardproject.com,0.22729635872412096,0.037037037037037035,0.0,2.5597082420167576e-05,0.0,3.183920028134229e-07,0.29531200992590523,False,False,True,9,9
yjc.ir,8.756961901783601e-05,0.11851851851851852,0.09983407079646017,0.005866912236136742,0.557,0.001068282511090793,0.6575260911400197,False,False,True,9,9
dineshdsouza.com,0.0430080154766892,0.07037037037037036,0.03788716814159292,0.00010848287311404354,0.6579999999999999,2.084010009697829e-06,0.39156157455128693,False,False,True,9,9
truthuncensored.net,0.058921616199873766,0.040740740740740744,0.027931415929203538,4.235707686194397e-05,0.758,1.495864674148217e-06,0.3288805385725321,True,False,False,low,2
academia.org,0.07431682350994205,0.04814814814814815,0.025995575221238937,0.0001383461359375724,0.731,1.16658539339741e-06,0.4077685136851742,True,False,False,mixed,1
csis.org,0.004198284216142799,0.05925925925925926,0.03622787610619469,0.0010897043658871341,0.764,2.2214328770246888e-05,0.5453267456450938,True,False,False,high,0
vettingroom.org,0.09365725288579357,0.0,0.0,0.0,0.0,9.063427471142064e-07,0.0,False,False,True,9,9
army.mil,0.0005532339460303287,0.15888888888888889,0.0887721238938053,0.0071105038237165505,0.401,0.00016916837610933812,0.6703391121130752,False,False,True,9,9
realclearpolitics.com,0.0002810656969759635,0.07444444444444444,0.05530973451327434,0.0028004427076350003,0.56,0.00033301763301233316,0.6082353419878318,False,False,True,9,9
ginaraimondo.com,0.09365725288579357,0.0,0.0,5.789816261704571e-06,0.0,9.063427471142064e-07,0.19624557559428246,False,False,True,9,9
careprost.net,0.09365725288579357,0.0,0.0,3.0472717166866164e-07,0.0,9.063427471142064e-07,0.0,False,False,True,9,9
myescambia.com,0.03297684537518618,0.08518518518518517,0.03567477876106195,6.643052342376824e-05,0.531,2.746429030862687e-06,0.3588742508702829,False,False,True,9,9
counter-currents.com,0.03322868998004068,0.08148148148148149,0.04756637168141593,0.00023372574066986347,0.395,2.724903703926986e-06,0.4427188523637783,False,False,True,9,9
gercekhaberajansi.org,0.6859819958736446,0.1111111111111111,0.0,6.094543433373233e-07,0.0,4.287297508504206e-08,0.046197957703660496,False,False,True,9,9
freerepublic.com,0.002204693937625518,0.17037037037037034,0.11061946902654868,0.002725175096232841,0.3429999999999999,4.238542568550081e-05,0.606419485733862,False,True,False,mixed,1
weaselzippers.us,0.006059911293380795,0.05185185185185184,0.053650442477876106,0.0004354551283145175,0.7490000000000001,1.5361339155332268e-05,0.4841911024111639,True,False,False,mixed,1
daily.jstor.org,0.00012362769743694496,0.0737037037037037,0.04092920353982301,0.006389519335548498,0.526,0.0007569086845590939,0.6632133366854066,True,False,False,high,0
desmogblog.com,0.02607514185107564,0.06296296296296296,0.06001106194690265,0.0004912202007298826,0.679,3.4981550949816076e-06,0.4922224245938323,True,False,False,high,0
jezebel.com,0.0010329468750242925,0.07407407407407407,0.049778761061946904,0.0031094360597070233,0.525,9.056818251359708e-05,0.6152111429341774,True,False,False,mixed,1
worldbank.org,0.00021288314869255748,0.07851851851851852,0.05143805309734513,0.009635473168163081,0.614,0.00043966012174639734,0.6905924689543232,False,False,True,9,9
slithy-toves.com,0.09365725288579357,0.0,0.0,9.14181515005985e-07,0.0,9.063427471142064e-07,0.07322203057020393,False,False,True,9,9
adask.wordpress.com,0.09365725288579357,0.0,0.0,2.254981070348096e-05,0.0,9.063427471142064e-07,0.28686406394817854,False,False,True,9,9
breakingdefense.com,0.015486242250908219,0.06666666666666667,0.03788716814159292,0.0002056908408763466,0.621,5.954084086271579e-06,0.43420276354770654,False,False,True,9,9
fimfiction.net,0.002149529760511609,0.19629629629629627,0.1172566371681416,0.0001374319544225664,0.386,4.347553460436949e-05,0.4073266365010193,False,False,True,9,9
agingcare.com,0.008681848709856003,0.07037037037037036,0.0459070796460177,0.00012432868604081394,0.706,1.0693946550557655e-05,0.40064833913655257,False,False,True,9,9
google.com,0.0,0.5792592592592593,0.2353429203539823,0.5857288952055446,0.254,1.0,0.96434926575553,False,False,True,9,9
them.us,0.006930830958885455,0.04814814814814815,0.03290929203539823,2.3159265046818284e-05,0.795,1.3419309609625482e-05,0.28864149100160347,False,False,True,9,9
express.co.uk,0.00013355537617051782,0.04925925925925926,0.03346238938053097,0.0045389112220047155,0.8029999999999999,0.0007006772562185209,0.6404210598291987,False,True,False,mixed,1
livescience.com,0.00017841724516468193,0.04407407407407407,0.03373893805309734,0.006437361501500477,0.852,0.0005245653634600396,0.6637105229228972,False,False,True,9,9
nicichiarasa.wordpress.com,0.09365725288579357,0.0,0.0,1.5236358583433081e-06,0.0,9.063427471142064e-07,0.10726833591854736,False,False,True,9,9
hiamag.com,0.0022001983849914476,0.08888888888888888,0.05282079646017699,7.435342988715343e-05,0.721,4.247221732494822e-05,0.3663838680795713,False,False,True,9,9
timconway.com,0.09365725288579357,0.0,0.0,1.310326838175245e-05,0.0,9.063427471142064e-07,0.2506823496265912,False,False,True,9,9
king5.com,0.0018309074675718461,0.05185185185185184,0.0331858407079646,0.0013514650063505143,0.73,5.105724258477894e-05,0.5596752477354849,False,False,True,9,9
citizenaudit.org,0.10594369189205541,0.07407407407407407,0.02986725663716814,2.5292355248498917e-05,0.6,7.903714318241001e-07,0.29451380200853305,False,False,True,9,9
aripaev.ee,0.01566231806240932,0.05185185185185184,0.034015486725663714,0.00019715848006962407,0.518,5.8860957713437745e-06,0.43137906168102375,False,False,True,9,9
thefoothillsfocus.com,0.1386439671228997,0.037037037037037035,0.0,1.310326838175245e-05,1.0,5.818663995716508e-07,0.2506823496265912,False,False,True,9,9
freewestmedia.com,0.09220874836415736,0.037037037037037035,0.025995575221238937,5.6983981102039725e-05,1.0,9.220517032787518e-07,0.34865111105187874,True,False,False,mixed,1
english.ahram.org.eg,0.0005113691121255451,0.11925925925925926,0.10204646017699115,0.0024119155637574567,0.593,0.000183023005106734,0.5982808134374639,True,False,False,high,0
lesoleil.com,0.005699424166536249,0.04444444444444444,0.03235619469026549,5.820288978871437e-05,0.8079999999999999,1.6338847684388525e-05,0.35006173650009326,False,False,True,9,9
southasianvoices.org,0.055839914869218285,0.04444444444444444,0.023230088495575223,2.590180959183624e-05,0.7879999999999999,1.5835872991177386e-06,0.2961007713739145,False,False,True,9,9
nbcdfw.com,0.0030393682100179832,0.04444444444444444,0.030696902654867256,0.0007362208467514865,0.8240000000000001,3.07201377928075e-05,0.5191913468039576,False,False,True,9,9
cgdev.org,0.014269539661966285,0.04814814814814815,0.035398230088495575,0.0005265685526434473,0.871,6.469745736007047e-06,0.49685383793257476,False,True,False,high,0
conservativereview.com,0.006989554115168004,0.04444444444444444,0.03290929203539823,3.0472717166866165e-05,0.768,1.3305781132049203e-05,0.3069325872444157,False,True,False,mixed,1
bnr.bg,0.005497967214121954,0.05185185185185184,0.04673672566371681,0.00046288057376469704,0.675,1.6940958585205063e-05,0.4882618794996444,False,False,True,9,9
marketnewscall.com,0.2552798626683596,0.037037037037037035,0.0,5.485089090035909e-06,0.0,2.7322361294489456e-07,0.19264201884406837,False,False,True,9,9
fullfact.org,0.0061655567802814575,0.04444444444444444,0.02654867256637168,9.781742210564039e-05,0.861,1.509652514308723e-05,0.38466403726858767,True,False,False,high,0
exposedbycmd.org,0.14133352514357905,0.037037037037037035,0.02820796460176991,3.199635302520947e-05,0.846,5.690112818371963e-07,0.3101844304371316,False,False,True,9,9
santafenewmexican.com,0.008781500126577904,0.05185185185185184,0.036780973451327435,0.00064206015070587,0.764,1.0571531412960573e-05,0.5100704775233518,False,False,True,9,9
discoverthenetworks.org,0.05697260681831102,0.07037037037037036,0.04452433628318584,0.000601531436873938,0.4479999999999999,1.5502414775060232e-06,0.5057247130532724,False,True,False,low,2
links.org.au,0.06421756451750217,0.04814814814814815,0.030696902654867256,0.00026511263935173564,0.7190000000000001,1.3647788215873294e-06,0.4511171247305019,False,False,True,9,9
nationalcenter.org,0.09365725288579357,0.0,0.0,0.0,0.0,9.063427471142064e-07,0.0,True,False,False,mixed,1
chapelboro.com,0.05118832909580669,0.040740740740740744,0.01825221238938053,8.776142544057455e-05,0.878,1.736001593457494e-06,0.37743384965871035,False,False,True,9,9
momshieb.blog,0.09365725288579357,0.0,0.0,0.0,0.0,9.063427471142064e-07,0.0,False,False,True,9,9
iea.org.uk,0.04735643241934065,0.037037037037037035,0.018805309734513276,0.00029832790106361975,0.7559999999999999,1.8840501221840603e-06,0.4589843347404775,False,False,True,9,9
azcapitoltimes.com,0.025755957614056618,0.05555555555555555,0.025442477876106193,0.0001907592094645822,0.488,3.5426669614002153e-06,0.42917989775680193,False,True,False,high,0
theoutline.com,0.007081431972126824,0.05925925925925926,0.03152654867256637,3.199635302520947e-05,0.34,1.3131932761474828e-05,0.3101844304371316,True,False,False,high,0
secretsofsurvival.com,0.06557044488831783,0.04444444444444444,0.01493362831858407,2.6815991106842223e-05,0.893,1.3346877211066278e-06,0.2984125487074931,False,False,True,9,9
newsndt.wordpress.com,0.09365725288579357,0.0,0.0,0.0,0.0,9.063427471142064e-07,0.0,False,False,True,9,9
miraclehunter.com,0.1859457973092057,0.037037037037037035,0.0,5.210834635534114e-05,0.0,4.1002334695325805e-07,0.3426896367346904,False,False,True,9,9
darientimes.com,0.031100233122501278,0.11851851851851852,0.03014380530973451,5.606979958703374e-05,0.518,2.9178015354749784e-06,0.3475731970267911,True,False,False,high,0
cigarzan.com,0.5250871973310653,0.37037037037037035,0.05420353982300885,9.14181515005985e-07,0.0,8.470795942063649e-08,0.07322203057020393,False,False,True,9,9
workersspatula.wordpress.com,0.09365725288579357,0.0,0.0,9.14181515005985e-07,0.0,9.063427471142064e-07,0.07322203057020393,False,False,True,9,9
greenwichtime.com,0.006915939440785095,0.05555555555555555,0.025719026548672565,0.0004040682296326453,0.866,1.3448405565235022e-05,0.4792051813128591,False,False,True,9,9
revcycleintelligence.com,0.02610895215317771,0.05185185185185184,0.02654867256637168,3.169162585354081e-05,0.6890000000000001,3.493503823363976e-06,0.309546630694609,False,False,True,9,9
wxyz.com,0.00377598324057978,0.05925925925925926,0.03125,0.0006359656072724969,0.75,2.470916257650231e-05,0.5094348068537895,False,False,True,9,9
